_id,bonusPointsEarned,bonusPointsEarnedReason,createDate,dateScanned,finishedDate,modifyDate,pointsAwardedDate,pointsEarned,purchaseDate,purchasedItemCount,rewardsReceiptStatus,totalSpent,userId
{'$oid': '6024f17d0a720f05a80001ee'},,,{'$date': 1613033852987},{'$date': 1613033852987},,{'$date': 1613033852987},,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
{'$oid': '6025b2e10a7214d8e90002a3'},,,{'$date': 1613083361307},{'$date': 1613083361307},,{'$date': 1613083361307},,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
{'$oid': '6025c21e0a7214d8e90002ad'},,,{'$date': 1613087262861},{'$date': 1613087262861},,{'$date': 1613087262861},,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
{'$oid': '6024aa030a720f05a80001d0'},,,{'$date': 1613015555364},{'$date': 1613015555364},,{'$date': 1613015555364},,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
{'$oid': '602573920a720f05a800025d'},,,{'$date': 1613067154469},{'$date': 1613067154469},,{'$date': 1613067154469},,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
{'$oid': '602581a10a720f05a8000262'},,,{'$date': 1613070753910},{'$date': 1613070753910},,{'$date': 1613070753910},,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
{'$oid': '6025263b0a720f05a80001ff'},,,{'$date': 1613047355259},{'$date': 1613047355259},,{'$date': 1613047355259},,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
{'$oid': '602558a90a720f05a8000240'},5.0,All-receipts receipt bonus,{'$date': 1613060265000},{'$date': 1613060265000},{'$date': 1613060271000},{'$date': 1613060271000},{'$date': 1613060266000},5.0,{'$date': 1612973865000},2.0,FINISHED,1.0,60255883efa60114d20e5d4e
{'$oid': '602515cf0a7214d8e9000231'},,,{'$date': 1613043151504},{'$date': 1613043151504},,{'$date': 1613043151504},,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
{'$oid': '602538960a720f05a800021b'},5.0,All-receipts receipt bonus,{'$date': 1613052053000},{'$date': 1613052053000},{'$date': 1613052054000},{'$date': 1613052059000},{'$date': 1613052054000},5.0,{'$date': 1613001600000},2.0,FINISHED,23.0,60253891b54593795bf69242
{'$oid': '602558b40a7214d8e9000263'},150.0,"Receipt number 5 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",{'$date': 1613060276000},{'$date': 1613060276000},{'$date': 1613060276000},{'$date': 1613060281000},{'$date': 1613060276000},150.0,{'$date': 1613001600000},2.0,FINISHED,26.0,602558b1efa60114d20e5dc7
{'$oid': '6025495f0a720f05a8000231'},,,{'$date': 1613056351768},{'$date': 1613056351768},,{'$date': 1613056351768},,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
{'$oid': '6025fcb40a7214d8e90002c3'},,,{'$date': 1613102260742},{'$date': 1613102260742},,{'$date': 1613102260742},,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
{'$oid': '6026ef4b0a7214d8e9000349'},,,{'$date': 1613164363241},{'$date': 1613164363241},,{'$date': 1613164363241},,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
{'$oid': '60268cab0a7214d8e9000315'},5.0,All-receipts receipt bonus,{'$date': 1613139115000},{'$date': 1613139115000},{'$date': 1613139118000},{'$date': 1613139123000},{'$date': 1613139117000},5.0,{'$date': 1613052715000},2.0,FINISHED,11.0,54943462e4b07e684157a532
{'$oid': '602686ff0a7214d8e9000301'},,,{'$date': 1613137663139},{'$date': 1613137663139},,{'$date': 1613137663139},,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
{'$oid': '602623610a720f05a80002a2'},,,{'$date': 1613112161802},{'$date': 1613112161802},,{'$date': 1613112161802},,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
{'$oid': '60267a190a7214d8e90002fa'},,,{'$date': 1613134361801},{'$date': 1613134361801},,{'$date': 1613134361801},,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
{'$oid': '6026fc2f0a720f05a8000311'},,,{'$date': 1613167663589},{'$date': 1613167663589},,{'$date': 1613167663589},,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
{'$oid': '60267c710a720f05a80002c9'},,,{'$date': 1613134961695},{'$date': 1613134961695},,{'$date': 1613134961695},,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
{'$oid': '6025cf030a7214d8e90002b2'},,,{'$date': 1613090563648},{'$date': 1613090563648},,{'$date': 1613090563648},,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
{'$oid': '6026963b0a7214d8e900031a'},,,{'$date': 1613141563419},{'$date': 1613141563419},,{'$date': 1613141563419},,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
{'$oid': '6025fde20a720f05a8000294'},,,{'$date': 1613102562814},{'$date': 1613102562814},,{'$date': 1613102562814},,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
{'$oid': '6025dabc0a720f05a8000283'},,,{'$date': 1613093564228},{'$date': 1613093564228},,{'$date': 1613093564228},,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
{'$oid': '60263d290a7214d8e90002e3'},,,{'$date': 1613118761685},{'$date': 1613118761685},,{'$date': 1613118761685},,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
{'$oid': '602644300a720f05a80002af'},,,{'$date': 1613120560812},{'$date': 1613120560812},,{'$date': 1613120560812},,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
{'$oid': '6026f0780a720f05a800030c'},,,{'$date': 1613164664263},{'$date': 1613164664263},,{'$date': 1613164664263},,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
{'$oid': '60268caf0a720f05a80002e2'},25.0,COMPLETE_NONPARTNER_RECEIPT,{'$date': 1613139119000},{'$date': 1613139119000},{'$date': 1613139120000},{'$date': 1613139125000},{'$date': 1613139120000},35.0,{'$date': 1613052719000},1.0,FINISHED,1.0,60268c69efa6011bb151075f
{'$oid': '60268c7e0a7214d8e9000309'},100.0,"Receipt number 6 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",{'$date': 1613139070000},{'$date': 1613139070000},{'$date': 1613139071000},{'$date': 1613139076000},{'$date': 1613139071000},100.0,{'$date': 1613088000000},3.0,FINISHED,29.0,60268c7bb545931ac63683af
{'$oid': '602671e50a720f05a80002c4'},,,{'$date': 1613132261231},{'$date': 1613132261231},,{'$date': 1613132261231},,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
{'$oid': '6026329d0a720f05a80002a7'},,,{'$date': 1613116061373},{'$date': 1613116061373},,{'$date': 1613116061373},,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
{'$oid': '60264b390a720f05a80002b0'},,,{'$date': 1613122361176},{'$date': 1613122361176},,{'$date': 1613122361176},,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
{'$oid': '60265f250a720f05a80002ba'},,,{'$date': 1613127461421},{'$date': 1613127461421},,{'$date': 1613127461421},,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
{'$oid': '60268c790a7214d8e9000306'},750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",{'$date': 1613139065000},{'$date': 1613139065000},{'$date': 1613139065000},{'$date': 1613139071000},{'$date': 1613139065000},850.0,{'$date': 1613088000000},1.0,FINISHED,25.0,60268c78efa6011bb151077d
{'$oid': '60267d9d0a7214d8e90002fb'},,,{'$date': 1613135261660},{'$date': 1613135261660},,{'$date': 1613135261660},,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
{'$oid': '6025f0fe0a720f05a800028f'},,,{'$date': 1613099262814},{'$date': 1613099262814},,{'$date': 1613099262814},,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
{'$oid': '602667590a7214d8e90002f3'},,,{'$date': 1613129561696},{'$date': 1613129561696},,{'$date': 1613129561696},,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
{'$oid': '6026c3f00a7214d8e9000337'},,,{'$date': 1613153264107},{'$date': 1613153264107},,{'$date': 1613153264107},,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
{'$oid': '6026f2cd0a7214d8e900034b'},,,{'$date': 1613165261827},{'$date': 1613165261827},,{'$date': 1613165261827},,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
{'$oid': '6026dc8a0a7214d8e9000343'},,,{'$date': 1613159562453},{'$date': 1613159562453},,{'$date': 1613159562453},,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
{'$oid': '6026b71f0a720f05a80002f0'},,,{'$date': 1613149983729},{'$date': 1613149983729},,{'$date': 1613149983729},,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
{'$oid': '6026ada90a720f05a80002ed'},,,{'$date': 1613147561017},{'$date': 1613147561017},,{'$date': 1613147561017},,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
{'$oid': '603983e20a7217c72c000138'},25.0,COMPLETE_NONPARTNER_RECEIPT,{'$date': 1614382050000},{'$date': 1614382050000},,{'$date': 1614382050000},,25.0,{'$date': 1597622400000},2.0,REJECTED,34.96,5fc961c3b8cfca11a077dd33
{'$oid': '60393fef0a7217c72c0000ec'},,,{'$date': 1614364655132},{'$date': 1614364655132},,{'$date': 1614364655132},,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
{'$oid': '603908dd0a7217c72c0000d4'},,,{'$date': 1614350557551},{'$date': 1614350557551},,{'$date': 1614350557551},,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
{'$oid': '60395d3c0a7217c72c0000f9'},,,{'$date': 1614372156094},{'$date': 1614372156094},,{'$date': 1614372156094},,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
{'$oid': '603877bb0a720fde10000074'},,,{'$date': 1614313403497},{'$date': 1614313403497},,{'$date': 1614313403497},,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
{'$oid': '603882140a7217c72c00009c'},,,{'$date': 1614316052637},{'$date': 1614316052637},,{'$date': 1614316052637},,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
{'$oid': '603862720a720fde1000006b'},,,{'$date': 1614307954613},{'$date': 1614307954613},,{'$date': 1614307954613},,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
{'$oid': '6038e1020a720fde100000a4'},,,{'$date': 1614340354138},{'$date': 1614340354138},,{'$date': 1614340354138},,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
{'$oid': '60395c0e0a720fde100000d7'},,,{'$date': 1614371854171},{'$date': 1614371854171},,{'$date': 1614371854171},,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
{'$oid': '603989c30a720fde10000111'},,,{'$date': 1614383555905},{'$date': 1614383555905},,{'$date': 1614383555905},,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
{'$oid': '603973f80a720fde100000e3'},25.0,COMPLETE_NONPARTNER_RECEIPT,{'$date': 1614377976000},{'$date': 1614377976000},,{'$date': 1614378891000},,25.0,{'$date': 1597622400000},2.0,REJECTED,34.96,5fc961c3b8cfca11a077dd33
{'$oid': '60392f870a7217c72c0000e7'},,,{'$date': 1614360455886},{'$date': 1614360455886},,{'$date': 1614360455886},,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
{'$oid': '603905540a720fde100000b3'},,,{'$date': 1614349652018},{'$date': 1614349652018},,{'$date': 1614349652018},,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
{'$oid': '60394dff0a720fde100000d1'},,,{'$date': 1614368255062},{'$date': 1614368255062},,{'$date': 1614368255062},,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
{'$oid': '60392d2d0a720fde100000c1'},,,{'$date': 1614359853063},{'$date': 1614359853063},,{'$date': 1614359853063},,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
{'$oid': '60397f340a7217c72c000133'},,,{'$date': 1614380852212},{'$date': 1614380852212},,{'$date': 1614380852212},,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
{'$oid': '603978600a7217c72c00010b'},25.0,COMPLETE_NONPARTNER_RECEIPT,{'$date': 1614379104000},{'$date': 1614379104000},,{'$date': 1614379117000},,25.0,{'$date': 1612828800000},2.0,REJECTED,25.58,5fc961c3b8cfca11a077dd33
{'$oid': '6038a5400a720fde10000088'},,,{'$date': 1614325055831},{'$date': 1614325055831},,{'$date': 1614325055831},,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
{'$oid': '60391f210a7217c72c0000de'},,,{'$date': 1614356257288},{'$date': 1614356257288},,{'$date': 1614356257288},,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
{'$oid': '60386aa50a7217c72c000091'},,,{'$date': 1614310053755},{'$date': 1614310053755},,{'$date': 1614310053755},,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
{'$oid': '6038e4840a720fde100000a6'},,,{'$date': 1614341252026},{'$date': 1614341252026},,{'$date': 1614341252026},,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
{'$oid': '6038dd7c0a7217c72c0000c0'},,,{'$date': 1614339452311},{'$date': 1614339452311},,{'$date': 1614339452311},,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
{'$oid': '603977e70a720fde100000e8'},25.0,COMPLETE_NONPARTNER_RECEIPT,{'$date': 1614378983000},{'$date': 1614378983000},{'$date': 1614378985000},{'$date': 1614378992000},{'$date': 1614378985000},25.0,{'$date': 1614124800000},1.0,FINISHED,3.99,5fc961c3b8cfca11a077dd33
{'$oid': '6038f2950a7217c72c0000ca'},,,{'$date': 1614344853064},{'$date': 1614344853064},,{'$date': 1614344853064},,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
{'$oid': '603900a60a720fde100000b1'},,,{'$date': 1614348454716},{'$date': 1614348454716},,{'$date': 1614348454716},,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
{'$oid': '603946f60a720fde100000ce'},,,{'$date': 1614366454585},{'$date': 1614366454585},,{'$date': 1614366454585},,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
{'$oid': '603943720a7217c72c0000ed'},,,{'$date': 1614365554121},{'$date': 1614365554121},,{'$date': 1614365554121},,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
{'$oid': '60390eb50a720fde100000b7'},,,{'$date': 1614352053453},{'$date': 1614352053453},,{'$date': 1614352053453},,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
{'$oid': '6039575d0a7217c72c0000f7'},,,{'$date': 1614370653288},{'$date': 1614370653288},,{'$date': 1614370653288},,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
{'$oid': '6038cabd0a720fde1000009c'},,,{'$date': 1614334653322},{'$date': 1614334653322},,{'$date': 1614334653322},,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
{'$oid': '603a2a470a720fde10000197'},25.0,COMPLETE_NONPARTNER_RECEIPT,{'$date': 1614424647000},{'$date': 1614424647000},,{'$date': 1614424648000},,25.0,{'$date': 1597622400000},2.0,REJECTED,34.96,5fc961c3b8cfca11a077dd33
{'$oid': '603a327b0a7217c72c0001d1'},25.0,COMPLETE_NONPARTNER_RECEIPT,{'$date': 1614426747000},{'$date': 1614426747000},,{'$date': 1614426748000},,25.0,{'$date': 1597622400000},2.0,REJECTED,34.96,5fc961c3b8cfca11a077dd33
{'$oid': '603a81090a720fde100001e0'},,,{'$date': 1614446857226},{'$date': 1614446857226},,{'$date': 1614446857226},,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
{'$oid': '603a54770a720fde100001bd'},25.0,COMPLETE_NONPARTNER_RECEIPT,{'$date': 1614435447000},{'$date': 1614435447000},,{'$date': 1614435448000},,25.0,{'$date': 1597622400000},2.0,REJECTED,34.96,5fc961c3b8cfca11a077dd33
{'$oid': '6039fa430a720fde10000174'},,,{'$date': 1614412355895},{'$date': 1614412355895},,{'$date': 1614412355895},,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
{'$oid': '603a466f0a720fde100001ae'},,,{'$date': 1614431855009},{'$date': 1614431855009},,{'$date': 1614431855009},,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
{'$oid': '6039f3340a720fde1000016f'},25.0,COMPLETE_NONPARTNER_RECEIPT,{'$date': 1614410548000},{'$date': 1614410548000},,{'$date': 1614410548000},,25.0,{'$date': 1597622400000},2.0,REJECTED,34.96,5fc961c3b8cfca11a077dd33
{'$oid': '603996a70a7217c72c000145'},,,{'$date': 1614386855194},{'$date': 1614386855194},,{'$date': 1614386855194},,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
{'$oid': '603a097e0a720fde10000180'},,,{'$date': 1614416254020},{'$date': 1614416254020},,{'$date': 1614416254020},,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
{'$oid': '6039be770a720fde10000143'},25.0,COMPLETE_NONPARTNER_RECEIPT,{'$date': 1614397047000},{'$date': 1614397047000},,{'$date': 1614397048000},,25.0,{'$date': 1597622400000},2.0,REJECTED,34.96,5fc961c3b8cfca11a077dd33
{'$oid': '603a479d0a7217c72c0001e7'},,,{'$date': 1614432157305},{'$date': 1614432157305},,{'$date': 1614432157305},,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
{'$oid': '6039d4bc0a7217c72c000184'},25.0,COMPLETE_NONPARTNER_RECEIPT,{'$date': 1614402748000},{'$date': 1614402748000},,{'$date': 1614402749000},,25.0,{'$date': 1597622400000},2.0,REJECTED,34.96,5fc961c3b8cfca11a077dd33
{'$oid': '603a001e0a7217c72c0001a0'},,,{'$date': 1614413854589},{'$date': 1614413854589},,{'$date': 1614413854589},,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
{'$oid': '603a398a0a7217c72c0001da'},,,{'$date': 1614428554453},{'$date': 1614428554453},,{'$date': 1614428554453},,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
{'$oid': '6039b8a20a7217c72c000164'},,,{'$date': 1614395554868},{'$date': 1614395554868},,{'$date': 1614395554868},,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
{'$oid': '603997d20a720fde10000124'},,,{'$date': 1614387154480},{'$date': 1614387154480},,{'$date': 1614387154480},,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
{'$oid': '603a16620a7217c72c0001b8'},,,{'$date': 1614419554507},{'$date': 1614419554507},,{'$date': 1614419554507},,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
{'$oid': '603a90430a7217c72c000226'},,,{'$date': 1614450755382},{'$date': 1614450755382},,{'$date': 1614450755382},,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
{'$oid': '603995740a720fde10000120'},25.0,COMPLETE_NONPARTNER_RECEIPT,{'$date': 1614386548000},{'$date': 1614386548000},,{'$date': 1614386549000},,25.0,{'$date': 1597622400000},2.0,REJECTED,34.96,5fc961c3b8cfca11a077dd33
{'$oid': '603a698f0a720fde100001d1'},25.0,COMPLETE_NONPARTNER_RECEIPT,{'$date': 1614440847000},{'$date': 1614440847000},,{'$date': 1614440848000},,25.0,{'$date': 1597622400000},2.0,REJECTED,34.96,5fc961c3b8cfca11a077dd33
{'$oid': '603ac2a60a720fde10000217'},,,{'$date': 1614463654763},{'$date': 1614463654763},,{'$date': 1614463654763},,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
{'$oid': '603a86df0a720fde100001e3'},25.0,COMPLETE_NONPARTNER_RECEIPT,{'$date': 1614448351000},{'$date': 1614448351000},,{'$date': 1614448352000},,25.0,{'$date': 1597622400000},2.0,REJECTED,34.96,5fc961c3b8cfca11a077dd33
{'$oid': '603aa55a0a7217c72c000233'},,,{'$date': 1614456154525},{'$date': 1614456154525},,{'$date': 1614456154525},,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
{'$oid': '6039f7e30a7217c72c00019a'},25.0,COMPLETE_NONPARTNER_RECEIPT,{'$date': 1614411747000},{'$date': 1614411747000},,{'$date': 1614411748000},,25.0,{'$date': 1597622400000},2.0,REJECTED,34.96,5fc961c3b8cfca11a077dd33
{'$oid': '603a72f60a7217c72c000206'},,,{'$date': 1614443254465},{'$date': 1614443254465},,{'$date': 1614443254465},,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
{'$oid': '603a70a10a720fde100001d9'},,,{'$date': 1614442657078},{'$date': 1614442657078},,{'$date': 1614442657078},,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
{'$oid': '603aab2f0a7217c72c00023a'},25.0,COMPLETE_NONPARTNER_RECEIPT,{'$date': 1614457647000},{'$date': 1614457647000},,{'$date': 1614457648000},,25.0,{'$date': 1597622400000},2.0,REJECTED,34.96,5fc961c3b8cfca11a077dd33
{'$oid': '603abdf60a7217c72c00024d'},,,{'$date': 1614462454253},{'$date': 1614462454253},,{'$date': 1614462454253},,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
{'$oid': '603a85b70a720fde100001e2'},,,{'$date': 1614448055915},{'$date': 1614448055915},,{'$date': 1614448055915},,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
{'$oid': '603a221b0a7217c72c0001c1'},,,{'$date': 1614422555264},{'$date': 1614422555264},,{'$date': 1614422555264},,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
{'$oid': '603b9a3f0a720fde100002d3'},25.0,COMPLETE_NONPARTNER_RECEIPT,{'$date': 1614518847000},{'$date': 1614518847000},,{'$date': 1614518848000},,25.0,{'$date': 1597622400000},2.0,REJECTED,34.96,5fc961c3b8cfca11a077dd33
{'$oid': '603b991b0a720fde100002d2'},,,{'$date': 1614518555358},{'$date': 1614518555358},,{'$date': 1614518555358},,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
{'$oid': '603bf0fe0a7217c72c00034f'},,,{'$date': 1614541054389},{'$date': 1614541054389},,{'$date': 1614541054389},,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
{'$oid': '603b7bcf0a7217c72c0002ec'},,,{'$date': 1614511055369},{'$date': 1614511055369},,{'$date': 1614511055369},,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
{'$oid': '603af1800a7217c72c00027b'},25.0,COMPLETE_NONPARTNER_RECEIPT,{'$date': 1614475648000},{'$date': 1614475648000},,{'$date': 1614475649000},,25.0,{'$date': 1597622400000},2.0,REJECTED,34.96,5fc961c3b8cfca11a077dd33
{'$oid': '603c25b30a720fde1000035b'},25.0,COMPLETE_NONPARTNER_RECEIPT,{'$date': 1614554547000},{'$date': 1614554547000},,{'$date': 1614554548000},,25.0,{'$date': 1597622400000},2.0,REJECTED,34.96,5fc961c3b8cfca11a077dd33
{'$oid': '603b18350a7217c72c00029e'},,,{'$date': 1614485557474},{'$date': 1614485557474},,{'$date': 1614485557474},,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
{'$oid': '603b7e260a720fde100002b8'},,,{'$date': 1614511654288},{'$date': 1614511654288},,{'$date': 1614511654288},,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
{'$oid': '603af05c0a7217c72c00027a'},,,{'$date': 1614475356150},{'$date': 1614475356150},,{'$date': 1614475356150},,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
{'$oid': '603b2c1a0a7217c72c0002a9'},25.0,COMPLETE_NONPARTNER_RECEIPT,{'$date': 1614490650000},{'$date': 1614490650000},,{'$date': 1614490650000},,25.0,{'$date': 1597622400000},2.0,REJECTED,34.96,5fc961c3b8cfca11a077dd33
{'$oid': '603bd1570a7217c72c000337'},25.0,COMPLETE_NONPARTNER_RECEIPT,{'$date': 1614532951000},{'$date': 1614532951000},,{'$date': 1614532951000},,25.0,{'$date': 1597622400000},2.0,REJECTED,34.96,5fc961c3b8cfca11a077dd33
{'$oid': '603bcdd00a7217c72c000335'},25.0,COMPLETE_NONPARTNER_RECEIPT,{'$date': 1614532048000},{'$date': 1614532048000},,{'$date': 1614532049000},,25.0,{'$date': 1597622400000},2.0,REJECTED,34.96,5fc961c3b8cfca11a077dd33
{'$oid': '603b0b4a0a720fde1000024e'},25.0,COMPLETE_NONPARTNER_RECEIPT,{'$date': 1614482250000},{'$date': 1614482250000},,{'$date': 1614482251000},,25.0,{'$date': 1597622400000},2.0,REJECTED,34.96,5fc961c3b8cfca11a077dd33
{'$oid': '603af7660a7217c72c000280'},,,{'$date': 1614477158608},{'$date': 1614477158608},,{'$date': 1614477158608},,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
{'$oid': '603b1a8c0a720fde1000025d'},,,{'$date': 1614486156166},{'$date': 1614486156166},,{'$date': 1614486156166},,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
{'$oid': '603bdbe10a7217c72c00033e'},25.0,COMPLETE_NONPARTNER_RECEIPT,{'$date': 1614535649000},{'$date': 1614535649000},,{'$date': 1614535650000},,25.0,{'$date': 1597622400000},2.0,REJECTED,34.96,5fc961c3b8cfca11a077dd33
{'$oid': '603b77170a7217c72c0002e6'},25.0,COMPLETE_NONPARTNER_RECEIPT,{'$date': 1614509847000},{'$date': 1614509847000},,{'$date': 1614509848000},,25.0,{'$date': 1597622400000},2.0,REJECTED,34.96,5fc961c3b8cfca11a077dd33
{'$oid': '603b4f3f0a7217c72c0002c9'},25.0,COMPLETE_NONPARTNER_RECEIPT,{'$date': 1614499647000},{'$date': 1614499647000},,{'$date': 1614499648000},,25.0,{'$date': 1597622400000},2.0,REJECTED,34.96,5fc961c3b8cfca11a077dd33
{'$oid': '603c0ac20a7217c72c00035c'},25.0,COMPLETE_NONPARTNER_RECEIPT,{'$date': 1614547650000},{'$date': 1614547650000},,{'$date': 1614547651000},,25.0,{'$date': 1597622400000},2.0,REJECTED,34.96,5fc961c3b8cfca11a077dd33
